checklist_id,project_id,number,name,status_id,status,type_id,type_name,asset_name,asset_type,assigned_name,assigned_type,discipline_id,discipline,note,tools,date_created,asset_key,assigned_key,template_id,template_version,has_structurally_changed,time_to_close_seconds,extended_status,script_in_development_date,assigned_date,in_progress_date,installation_ready_(pre-energization)_date,de-energized_inspection_complete_(cxa)_date,contractor_complete_date,verified_date,removed_from_scope_date
23595972,50506,258,1026.E HS1CRAH-1 - CVF - Component Verification,201423,Not Started,257344,Component Verification,1026.E HS1CRAH-1,equipment,"Bel-Aire Mechanical, Inc",company,591056,Mechanical,,,05/23/2025,11658705,85976,1823878,38,0,n/a,"{'not_started_date': '2026-03-13 23:57:08', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23824304,50506,7116,1026.E HS1CRAH-1 - CVF - Component Verification/Site Acceptance,201423,Not Started,,,1026.E HS1CRAH-1,equipment,"Bel-Aire Mechanical, Inc",company,591056,Mechanical,,,03/23/2026,11658705,85976,1824003,52,0,n/a,"{'not_started_date': '2026-03-23 15:20:17', 'not_started_person': 'Jim Bailey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598432,50506,2552,1026.E HS1CRAH-1 - IVM1201 - STU and CRAH - CC,201423,Not Started,257345,L2 - Installation Verification,1026.E HS1CRAH-1,equipment,Prime Controls,company,591056,Mechanical,,,02/09/2026,11658705,63596,1823972,15,0,n/a,"{'not_started_date': '2026-03-14 00:28:18', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598433,50506,2553,1026.E HS1CRAH-1 - IVM1201 - STU and CRAH - EC,201423,Not Started,257345,L2 - Installation Verification,1026.E HS1CRAH-1,equipment,Sturgeon Electric,company,591056,Mechanical,,,02/09/2026,11658705,85975,1823973,24,0,n/a,"{'not_started_date': '2026-03-14 00:28:19', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598434,50506,2554,1026.E HS1CRAH-1 - IVM1201 - STU and CRAH - EV,201423,Not Started,257345,L2 - Installation Verification,1026.E HS1CRAH-1,equipment,United Metal Products,company,591056,Mechanical,,,02/09/2026,11658705,85982,1823974,10,0,n/a,"{'not_started_date': '2026-03-14 00:28:19', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598435,50506,2555,1026.E HS1CRAH-1 - IVM1201 - STU and CRAH - MC,201423,Not Started,257345,L2 - Installation Verification,1026.E HS1CRAH-1,equipment,"Bel-Aire Mechanical, Inc",company,591056,Mechanical,,,02/09/2026,11658705,85976,1823975,89,0,n/a,"{'not_started_date': '2026-03-14 00:28:19', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598436,50506,2556,1026.E HS1CRAH-1 - PFM1201 - STU and CRAH - CC,201423,Not Started,257343,L3 - Prefunctional ,1026.E HS1CRAH-1,equipment,Prime Controls,company,591056,Mechanical,,,02/09/2026,11658705,63596,1823976,23,0,n/a,"{'not_started_date': '2026-03-14 00:28:19', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598438,50506,2558,1026.E HS1CRAH-1 - PFM1201 - STU and CRAH - EC,201423,Not Started,257343,L3 - Prefunctional ,1026.E HS1CRAH-1,equipment,Sturgeon Electric,company,591056,Mechanical,,,02/09/2026,11658705,85975,1823978,25,0,n/a,"{'not_started_date': '2026-03-14 00:28:20', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598437,50506,2557,1026.E HS1CRAH-1 - PFM1201 - STU and CRAH - EV,201423,Not Started,257343,L3 - Prefunctional ,1026.E HS1CRAH-1,equipment,United Metal Products,company,591056,Mechanical,,,02/09/2026,11658705,85982,1823977,17,0,n/a,"{'not_started_date': '2026-03-14 00:28:20', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598439,50506,2559,1026.E HS1CRAH-1 - PFM1201 - STU and CRAH - MC,201423,Not Started,257343,L3 - Prefunctional ,1026.E HS1CRAH-1,equipment,"Bel-Aire Mechanical, Inc",company,591056,Mechanical,,,02/09/2026,11658705,85976,1823979,24,0,n/a,"{'not_started_date': '2026-03-14 00:28:20', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23595973,50506,259,1026.E HS1CRAH-2 - CVF - Component Verification,201423,Not Started,257344,Component Verification,1026.E HS1CRAH-2,equipment,"Bel-Aire Mechanical, Inc",company,591056,Mechanical,,,05/23/2025,11658706,85976,1823878,38,0,n/a,"{'not_started_date': '2026-03-13 23:57:08', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23824306,50506,7117,1026.E HS1CRAH-2 - CVF - Component Verification/Site Acceptance,201423,Not Started,,,1026.E HS1CRAH-2,equipment,"Bel-Aire Mechanical, Inc",company,591056,Mechanical,,,03/23/2026,11658706,85976,1824003,52,0,n/a,"{'not_started_date': '2026-03-23 15:20:17', 'not_started_person': 'Jim Bailey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598440,50506,2560,1026.E HS1CRAH-2 - IVM1201 - STU and CRAH - CC,201423,Not Started,257345,L2 - Installation Verification,1026.E HS1CRAH-2,equipment,Prime Controls,company,591056,Mechanical,,,02/09/2026,11658706,63596,1823972,15,0,n/a,"{'not_started_date': '2026-03-14 00:28:20', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598441,50506,2561,1026.E HS1CRAH-2 - IVM1201 - STU and CRAH - EC,201423,Not Started,257345,L2 - Installation Verification,1026.E HS1CRAH-2,equipment,Sturgeon Electric,company,591056,Mechanical,,,02/09/2026,11658706,85975,1823973,24,0,n/a,"{'not_started_date': '2026-03-14 00:28:20', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598442,50506,2562,1026.E HS1CRAH-2 - IVM1201 - STU and CRAH - EV,201423,Not Started,257345,L2 - Installation Verification,1026.E HS1CRAH-2,equipment,United Metal Products,company,591056,Mechanical,,,02/09/2026,11658706,85982,1823974,10,0,n/a,"{'not_started_date': '2026-03-14 00:28:21', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598443,50506,2563,1026.E HS1CRAH-2 - IVM1201 - STU and CRAH - MC,201423,Not Started,257345,L2 - Installation Verification,1026.E HS1CRAH-2,equipment,"Bel-Aire Mechanical, Inc",company,591056,Mechanical,,,02/09/2026,11658706,85976,1823975,89,0,n/a,"{'not_started_date': '2026-03-14 00:28:21', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598444,50506,2564,1026.E HS1CRAH-2 - PFM1201 - STU and CRAH - CC,201423,Not Started,257343,L3 - Prefunctional ,1026.E HS1CRAH-2,equipment,Prime Controls,company,591056,Mechanical,,,02/09/2026,11658706,63596,1823976,23,0,n/a,"{'not_started_date': '2026-03-14 00:28:21', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598446,50506,2566,1026.E HS1CRAH-2 - PFM1201 - STU and CRAH - EC,201423,Not Started,257343,L3 - Prefunctional ,1026.E HS1CRAH-2,equipment,Sturgeon Electric,company,591056,Mechanical,,,02/09/2026,11658706,85975,1823978,25,0,n/a,"{'not_started_date': '2026-03-14 00:28:22', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598445,50506,2565,1026.E HS1CRAH-2 - PFM1201 - STU and CRAH - EV,201423,Not Started,257343,L3 - Prefunctional ,1026.E HS1CRAH-2,equipment,United Metal Products,company,591056,Mechanical,,,02/09/2026,11658706,85982,1823977,17,0,n/a,"{'not_started_date': '2026-03-14 00:28:21', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598448,50506,2567,1026.E HS1CRAH-2 - PFM1201 - STU and CRAH - MC,201423,Not Started,257343,L3 - Prefunctional ,1026.E HS1CRAH-2,equipment,"Bel-Aire Mechanical, Inc",company,591056,Mechanical,,,02/09/2026,11658706,85976,1823979,24,0,n/a,"{'not_started_date': '2026-03-14 00:28:22', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23597216,50506,1359,1028.I HS1CRAH-1 - CVF - Component Verification,201423,Not Started,257344,Component Verification,1028.I HS1CRAH-1,equipment,"Bel-Aire Mechanical, Inc",company,591056,Mechanical,,,02/09/2026,11659510,85976,1823878,38,0,n/a,"{'not_started_date': '2026-03-14 00:23:47', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23824307,50506,7118,1028.I HS1CRAH-1 - CVF - Component Verification/Site Acceptance,201423,Not Started,,,1028.I HS1CRAH-1,equipment,"Bel-Aire Mechanical, Inc",company,591056,Mechanical,,,03/23/2026,11659510,85976,1824003,52,0,n/a,"{'not_started_date': '2026-03-23 15:20:17', 'not_started_person': 'Jim Bailey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598449,50506,2568,1028.I HS1CRAH-1 - IVM1201 - STU and CRAH - CC,201423,Not Started,257345,L2 - Installation Verification,1028.I HS1CRAH-1,equipment,Prime Controls,company,591056,Mechanical,,,02/09/2026,11659510,63596,1823972,15,0,n/a,"{'not_started_date': '2026-03-14 00:28:22', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598450,50506,2569,1028.I HS1CRAH-1 - IVM1201 - STU and CRAH - EC,201423,Not Started,257345,L2 - Installation Verification,1028.I HS1CRAH-1,equipment,Sturgeon Electric,company,591056,Mechanical,,,02/09/2026,11659510,85975,1823973,24,0,n/a,"{'not_started_date': '2026-03-14 00:28:22', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598451,50506,2570,1028.I HS1CRAH-1 - IVM1201 - STU and CRAH - EV,201423,Not Started,257345,L2 - Installation Verification,1028.I HS1CRAH-1,equipment,United Metal Products,company,591056,Mechanical,,,02/09/2026,11659510,85982,1823974,10,0,n/a,"{'not_started_date': '2026-03-14 00:28:22', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598452,50506,2571,1028.I HS1CRAH-1 - IVM1201 - STU and CRAH - MC,201423,Not Started,257345,L2 - Installation Verification,1028.I HS1CRAH-1,equipment,"Bel-Aire Mechanical, Inc",company,591056,Mechanical,,,02/09/2026,11659510,85976,1823975,89,0,n/a,"{'not_started_date': '2026-03-14 00:28:22', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598453,50506,2572,1028.I HS1CRAH-1 - PFM1201 - STU and CRAH - CC,201423,Not Started,257343,L3 - Prefunctional ,1028.I HS1CRAH-1,equipment,Prime Controls,company,591056,Mechanical,,,02/09/2026,11659510,63596,1823976,23,0,n/a,"{'not_started_date': '2026-03-14 00:28:23', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598455,50506,2574,1028.I HS1CRAH-1 - PFM1201 - STU and CRAH - EC,201423,Not Started,257343,L3 - Prefunctional ,1028.I HS1CRAH-1,equipment,Sturgeon Electric,company,591056,Mechanical,,,02/09/2026,11659510,85975,1823978,25,0,n/a,"{'not_started_date': '2026-03-14 00:28:23', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598454,50506,2573,1028.I HS1CRAH-1 - PFM1201 - STU and CRAH - EV,201423,Not Started,257343,L3 - Prefunctional ,1028.I HS1CRAH-1,equipment,United Metal Products,company,591056,Mechanical,,,02/09/2026,11659510,85982,1823977,17,0,n/a,"{'not_started_date': '2026-03-14 00:28:23', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598456,50506,2575,1028.I HS1CRAH-1 - PFM1201 - STU and CRAH - MC,201423,Not Started,257343,L3 - Prefunctional ,1028.I HS1CRAH-1,equipment,"Bel-Aire Mechanical, Inc",company,591056,Mechanical,,,02/09/2026,11659510,85976,1823979,24,0,n/a,"{'not_started_date': '2026-03-14 00:28:24', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23597217,50506,1360,1028.I HS2CRAH-2 - CVF - Component Verification,201423,Not Started,257344,Component Verification,1028.I HS2CRAH-2,equipment,"Bel-Aire Mechanical, Inc",company,591056,Mechanical,,,02/09/2026,11659511,85976,1823878,38,0,n/a,"{'not_started_date': '2026-03-14 00:23:47', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23824308,50506,7119,1028.I HS2CRAH-2 - CVF - Component Verification/Site Acceptance,201423,Not Started,,,1028.I HS2CRAH-2,equipment,"Bel-Aire Mechanical, Inc",company,591056,Mechanical,,,03/23/2026,11659511,85976,1824003,52,0,n/a,"{'not_started_date': '2026-03-23 15:20:17', 'not_started_person': 'Jim Bailey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598457,50506,2576,1028.I HS2CRAH-2 - IVM1201 - STU and CRAH - CC,201423,Not Started,257345,L2 - Installation Verification,1028.I HS2CRAH-2,equipment,Prime Controls,company,591056,Mechanical,,,02/09/2026,11659511,63596,1823972,15,0,n/a,"{'not_started_date': '2026-03-14 00:28:24', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598458,50506,2577,1028.I HS2CRAH-2 - IVM1201 - STU and CRAH - EC,201423,Not Started,257345,L2 - Installation Verification,1028.I HS2CRAH-2,equipment,Sturgeon Electric,company,591056,Mechanical,,,02/09/2026,11659511,85975,1823973,24,0,n/a,"{'not_started_date': '2026-03-14 00:28:24', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598459,50506,2578,1028.I HS2CRAH-2 - IVM1201 - STU and CRAH - EV,201423,Not Started,257345,L2 - Installation Verification,1028.I HS2CRAH-2,equipment,United Metal Products,company,591056,Mechanical,,,02/09/2026,11659511,85982,1823974,10,0,n/a,"{'not_started_date': '2026-03-14 00:28:24', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598460,50506,2579,1028.I HS2CRAH-2 - IVM1201 - STU and CRAH - MC,201423,Not Started,257345,L2 - Installation Verification,1028.I HS2CRAH-2,equipment,"Bel-Aire Mechanical, Inc",company,591056,Mechanical,,,02/09/2026,11659511,85976,1823975,89,0,n/a,"{'not_started_date': '2026-03-14 00:28:24', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598461,50506,2580,1028.I HS2CRAH-2 - PFM1201 - STU and CRAH - CC,201423,Not Started,257343,L3 - Prefunctional ,1028.I HS2CRAH-2,equipment,Prime Controls,company,591056,Mechanical,,,02/09/2026,11659511,63596,1823976,23,0,n/a,"{'not_started_date': '2026-03-14 00:28:25', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598463,50506,2582,1028.I HS2CRAH-2 - PFM1201 - STU and CRAH - EC,201423,Not Started,257343,L3 - Prefunctional ,1028.I HS2CRAH-2,equipment,Sturgeon Electric,company,591056,Mechanical,,,02/09/2026,11659511,85975,1823978,25,0,n/a,"{'not_started_date': '2026-03-14 00:28:25', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598462,50506,2581,1028.I HS2CRAH-2 - PFM1201 - STU and CRAH - EV,201423,Not Started,257343,L3 - Prefunctional ,1028.I HS2CRAH-2,equipment,United Metal Products,company,591056,Mechanical,,,02/09/2026,11659511,85982,1823977,17,0,n/a,"{'not_started_date': '2026-03-14 00:28:25', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598464,50506,2583,1028.I HS2CRAH-2 - PFM1201 - STU and CRAH - MC,201423,Not Started,257343,L3 - Prefunctional ,1028.I HS2CRAH-2,equipment,"Bel-Aire Mechanical, Inc",company,591056,Mechanical,,,02/09/2026,11659511,85976,1823979,24,0,n/a,"{'not_started_date': '2026-03-14 00:28:25', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23595974,50506,260,1038.E HS2CRAH-1 - CVF - Component Verification,201423,Not Started,257344,Component Verification,1038.E HS2CRAH-1,equipment,"Bel-Aire Mechanical, Inc",company,591056,Mechanical,,,05/23/2025,11658707,85976,1823878,38,0,n/a,"{'not_started_date': '2026-03-13 23:57:09', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23824309,50506,7120,1038.E HS2CRAH-1 - CVF - Component Verification/Site Acceptance,201423,Not Started,,,1038.E HS2CRAH-1,equipment,"Bel-Aire Mechanical, Inc",company,591056,Mechanical,,,03/23/2026,11658707,85976,1824003,52,0,n/a,"{'not_started_date': '2026-03-23 15:20:17', 'not_started_person': 'Jim Bailey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598465,50506,2584,1038.E HS2CRAH-1 - IVM1201 - STU and CRAH - CC,201423,Not Started,257345,L2 - Installation Verification,1038.E HS2CRAH-1,equipment,Prime Controls,company,591056,Mechanical,,,02/09/2026,11658707,63596,1823972,15,0,n/a,"{'not_started_date': '2026-03-14 00:28:26', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598466,50506,2585,1038.E HS2CRAH-1 - IVM1201 - STU and CRAH - EC,201423,Not Started,257345,L2 - Installation Verification,1038.E HS2CRAH-1,equipment,Sturgeon Electric,company,591056,Mechanical,,,02/09/2026,11658707,85975,1823973,24,0,n/a,"{'not_started_date': '2026-03-14 00:28:26', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598467,50506,2586,1038.E HS2CRAH-1 - IVM1201 - STU and CRAH - EV,201423,Not Started,257345,L2 - Installation Verification,1038.E HS2CRAH-1,equipment,United Metal Products,company,591056,Mechanical,,,02/09/2026,11658707,85982,1823974,10,0,n/a,"{'not_started_date': '2026-03-14 00:28:26', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598468,50506,2587,1038.E HS2CRAH-1 - IVM1201 - STU and CRAH - MC,201423,Not Started,257345,L2 - Installation Verification,1038.E HS2CRAH-1,equipment,"Bel-Aire Mechanical, Inc",company,591056,Mechanical,,,02/09/2026,11658707,85976,1823975,89,0,n/a,"{'not_started_date': '2026-03-14 00:28:26', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598469,50506,2588,1038.E HS2CRAH-1 - PFM1201 - STU and CRAH - CC,201423,Not Started,257343,L3 - Prefunctional ,1038.E HS2CRAH-1,equipment,Prime Controls,company,591056,Mechanical,,,02/09/2026,11658707,63596,1823976,23,0,n/a,"{'not_started_date': '2026-03-14 00:28:27', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598471,50506,2590,1038.E HS2CRAH-1 - PFM1201 - STU and CRAH - EC,201423,Not Started,257343,L3 - Prefunctional ,1038.E HS2CRAH-1,equipment,Sturgeon Electric,company,591056,Mechanical,,,02/09/2026,11658707,85975,1823978,25,0,n/a,"{'not_started_date': '2026-03-14 00:28:27', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598470,50506,2589,1038.E HS2CRAH-1 - PFM1201 - STU and CRAH - EV,201423,Not Started,257343,L3 - Prefunctional ,1038.E HS2CRAH-1,equipment,United Metal Products,company,591056,Mechanical,,,02/09/2026,11658707,85982,1823977,17,0,n/a,"{'not_started_date': '2026-03-14 00:28:27', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598472,50506,2591,1038.E HS2CRAH-1 - PFM1201 - STU and CRAH - MC,201423,Not Started,257343,L3 - Prefunctional ,1038.E HS2CRAH-1,equipment,"Bel-Aire Mechanical, Inc",company,591056,Mechanical,,,02/09/2026,11658707,85976,1823979,24,0,n/a,"{'not_started_date': '2026-03-14 00:28:27', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23595975,50506,261,1038.E HS2CRAH-2 - CVF - Component Verification,201423,Not Started,257344,Component Verification,1038.E HS2CRAH-2,equipment,"Bel-Aire Mechanical, Inc",company,591056,Mechanical,,,05/23/2025,11658708,85976,1823878,38,0,n/a,"{'not_started_date': '2026-03-13 23:57:09', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23824310,50506,7121,1038.E HS2CRAH-2 - CVF - Component Verification/Site Acceptance,201423,Not Started,,,1038.E HS2CRAH-2,equipment,"Bel-Aire Mechanical, Inc",company,591056,Mechanical,,,03/23/2026,11658708,85976,1824003,52,0,n/a,"{'not_started_date': '2026-03-23 15:20:17', 'not_started_person': 'Jim Bailey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598473,50506,2592,1038.E HS2CRAH-2 - IVM1201 - STU and CRAH - CC,201423,Not Started,257345,L2 - Installation Verification,1038.E HS2CRAH-2,equipment,Prime Controls,company,591056,Mechanical,,,02/09/2026,11658708,63596,1823972,15,0,n/a,"{'not_started_date': '2026-03-14 00:28:27', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
23598474,50506,2593,1038.E HS2CRAH-2 - IVM1201 - STU and CRAH - EC,201423,Not Started,257345,L2 - Installation Verification,1038.E HS2CRAH-2,equipment,Sturgeon Electric,company,591056,Mechanical,,,02/09/2026,11658708,85975,1823973,24,0,n/a,"{'not_started_date': '2026-03-14 00:28:27', 'not_started_person': 'Curtis Luckey', 'in_progress_date': '', 'in_progress_person': '', 'gc_to_verify_date': '', 'gc_to_verify_person': '', 'finished_date': '', 'finished_person': ''}",,,,,,,,
