equipment_id,project_id,name,status_id,status,description,type_id,type,discipline_id,discipline,space_id,space,floor_id,floor,building_id,building,campus_id,campus,notes,date_created,systems,attributes,areas_served
11659132,50506,DH203.P1-STU10,309882,Released,Fan Wall Unit,775714,STU,591056,Mechanical,2959978,GALLERY-2137,,,,,,,,05/23/2025,"[{'system_id': '587734', 'project_id': '50506', 'name': 'Mechanical', 'description': None, 'building_id': None, 'building': None, 'discipline_id': None, 'discipline': None, 'date_created': '05/23/2025'}]","[{'name': 'Building Phase', 'value': 'DH5', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STU10', 'source_type': 'equipment', 'source_id': '11659132', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905466'}, {'name': 'Floor', 'value': 'Second Floor', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STU10', 'source_type': 'equipment', 'source_id': '11659132', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905467'}, {'name': 'Manufacturer', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STU10', 'source_type': 'equipment', 'source_id': '11659132', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905468'}, {'name': 'Model #', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STU10', 'source_type': 'equipment', 'source_id': '11659132', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905469'}, {'name': 'Serial #', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STU10', 'source_type': 'equipment', 'source_id': '11659132', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905470'}, {'name': 'Source', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STU10', 'source_type': 'equipment', 'source_id': '11659132', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905471'}, {'name': 'Voltage', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STU10', 'source_type': 'equipment', 'source_id': '11659132', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905472'}, {'name': 'Warranty Contact', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STU10', 'source_type': 'equipment', 'source_id': '11659132', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905473'}]",
11659137,50506,DH203.P1-STU15,309882,Released,Fan Wall Unit,775714,STU,591056,Mechanical,2959977,GALLERY-2138,,,,,,,,05/23/2025,"[{'system_id': '587734', 'project_id': '50506', 'name': 'Mechanical', 'description': None, 'building_id': None, 'building': None, 'discipline_id': None, 'discipline': None, 'date_created': '05/23/2025'}]","[{'name': 'Building Phase', 'value': 'DH5', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STU15', 'source_type': 'equipment', 'source_id': '11659137', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905506'}, {'name': 'Floor', 'value': 'Second Floor', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STU15', 'source_type': 'equipment', 'source_id': '11659137', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905507'}, {'name': 'Manufacturer', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STU15', 'source_type': 'equipment', 'source_id': '11659137', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905508'}, {'name': 'Model #', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STU15', 'source_type': 'equipment', 'source_id': '11659137', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905509'}, {'name': 'Serial #', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STU15', 'source_type': 'equipment', 'source_id': '11659137', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905510'}, {'name': 'Source', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STU15', 'source_type': 'equipment', 'source_id': '11659137', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905511'}, {'name': 'Voltage', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STU15', 'source_type': 'equipment', 'source_id': '11659137', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905512'}, {'name': 'Warranty Contact', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STU15', 'source_type': 'equipment', 'source_id': '11659137', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905513'}]",
11659142,50506,DH203.P1-STU20,309882,Released,Fan Wall Unit,775714,STU,591056,Mechanical,2959978,GALLERY-2137,,,,,,,,05/23/2025,"[{'system_id': '587734', 'project_id': '50506', 'name': 'Mechanical', 'description': None, 'building_id': None, 'building': None, 'discipline_id': None, 'discipline': None, 'date_created': '05/23/2025'}]","[{'name': 'Building Phase', 'value': 'DH5', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STU20', 'source_type': 'equipment', 'source_id': '11659142', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905546'}, {'name': 'Floor', 'value': 'Second Floor', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STU20', 'source_type': 'equipment', 'source_id': '11659142', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905547'}, {'name': 'Manufacturer', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STU20', 'source_type': 'equipment', 'source_id': '11659142', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905548'}, {'name': 'Model #', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STU20', 'source_type': 'equipment', 'source_id': '11659142', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905549'}, {'name': 'Serial #', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STU20', 'source_type': 'equipment', 'source_id': '11659142', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905550'}, {'name': 'Source', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STU20', 'source_type': 'equipment', 'source_id': '11659142', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905551'}, {'name': 'Voltage', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STU20', 'source_type': 'equipment', 'source_id': '11659142', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905552'}, {'name': 'Warranty Contact', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STU20', 'source_type': 'equipment', 'source_id': '11659142', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905553'}]",
11659163,50506,DH203.P1-STUDP,309882,Released,Panelboard,775715,PNL-STU,591049,Electrical,2959939,CRITICAL POWER 2118,,,,,,,,05/23/2025,"[{'system_id': '587769', 'project_id': '50506', 'name': 'Electrical - BLOCK P5.1', 'description': None, 'building_id': None, 'building': None, 'discipline_id': None, 'discipline': None, 'date_created': '05/23/2025'}]","[{'name': 'Building Phase', 'value': 'DH5', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STUDP', 'source_type': 'equipment', 'source_id': '11659163', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905744'}, {'name': 'Floor', 'value': 'Second Floor', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STUDP', 'source_type': 'equipment', 'source_id': '11659163', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905745'}, {'name': 'Manufacturer', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STUDP', 'source_type': 'equipment', 'source_id': '11659163', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905746'}, {'name': 'Model #', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STUDP', 'source_type': 'equipment', 'source_id': '11659163', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905747'}, {'name': 'Serial #', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STUDP', 'source_type': 'equipment', 'source_id': '11659163', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905748'}, {'name': 'Source', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STUDP', 'source_type': 'equipment', 'source_id': '11659163', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905749'}, {'name': 'Voltage', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STUDP', 'source_type': 'equipment', 'source_id': '11659163', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905750'}, {'name': 'Warranty Contact', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-STUDP', 'source_type': 'equipment', 'source_id': '11659163', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44905751'}]",
11659337,50506,DH203.P1-UDP,309882,Released,Switchboard,775718,SWBD-P,591049,Electrical,2959939,CRITICAL POWER 2118,,,,,,,,05/23/2025,"[{'system_id': '587769', 'project_id': '50506', 'name': 'Electrical - BLOCK P5.1', 'description': None, 'building_id': None, 'building': None, 'discipline_id': None, 'discipline': None, 'date_created': '05/23/2025'}]","[{'name': 'Building Phase', 'value': 'DH5', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UDP', 'source_type': 'equipment', 'source_id': '11659337', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44907296'}, {'name': 'Floor', 'value': 'Second Floor', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UDP', 'source_type': 'equipment', 'source_id': '11659337', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44907297'}, {'name': 'Manufacturer', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UDP', 'source_type': 'equipment', 'source_id': '11659337', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44907298'}, {'name': 'Model #', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UDP', 'source_type': 'equipment', 'source_id': '11659337', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44907299'}, {'name': 'Serial #', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UDP', 'source_type': 'equipment', 'source_id': '11659337', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44907300'}, {'name': 'Source', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UDP', 'source_type': 'equipment', 'source_id': '11659337', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44907301'}, {'name': 'Voltage', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UDP', 'source_type': 'equipment', 'source_id': '11659337', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44907302'}, {'name': 'Warranty Contact', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UDP', 'source_type': 'equipment', 'source_id': '11659337', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44907303'}]",
11659422,50506,DH203.P1-UPS1,309882,Released,Uninterruptible Power Supply,775721,UPS,591049,Electrical,,,,,,,,,,05/23/2025,"[{'system_id': '587769', 'project_id': '50506', 'name': 'Electrical - BLOCK P5.1', 'description': None, 'building_id': None, 'building': None, 'discipline_id': None, 'discipline': None, 'date_created': '05/23/2025'}]","[{'name': 'Building Phase', 'value': 'DH5', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS1', 'source_type': 'equipment', 'source_id': '11659422', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908222'}, {'name': 'Floor', 'value': 'Second Floor', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS1', 'source_type': 'equipment', 'source_id': '11659422', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908223'}, {'name': 'Manufacturer', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS1', 'source_type': 'equipment', 'source_id': '11659422', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908224'}, {'name': 'Model #', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS1', 'source_type': 'equipment', 'source_id': '11659422', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908225'}, {'name': 'Model # (UPS)', 'value': 'GVLFRM200K500D', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS1', 'source_type': 'equipment', 'source_id': '11659422', 'project_id': '50506', 'date_created': '02/23/2026', 'equipmentattribute_id': '44908230'}, {'name': 'Serial #', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS1', 'source_type': 'equipment', 'source_id': '11659422', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908226'}, {'name': 'Source', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS1', 'source_type': 'equipment', 'source_id': '11659422', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908227'}, {'name': 'Voltage', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS1', 'source_type': 'equipment', 'source_id': '11659422', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908228'}, {'name': 'Warranty Contact', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS1', 'source_type': 'equipment', 'source_id': '11659422', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908229'}]",
11659423,50506,DH203.P1-UPS2,309882,Released,Uninterruptible Power Supply,775721,UPS,591049,Electrical,,,,,,,,,,05/23/2025,"[{'system_id': '587769', 'project_id': '50506', 'name': 'Electrical - BLOCK P5.1', 'description': None, 'building_id': None, 'building': None, 'discipline_id': None, 'discipline': None, 'date_created': '05/23/2025'}]","[{'name': 'Building Phase', 'value': 'DH5', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS2', 'source_type': 'equipment', 'source_id': '11659423', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908231'}, {'name': 'Floor', 'value': 'Second Floor', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS2', 'source_type': 'equipment', 'source_id': '11659423', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908232'}, {'name': 'Manufacturer', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS2', 'source_type': 'equipment', 'source_id': '11659423', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908233'}, {'name': 'Model #', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS2', 'source_type': 'equipment', 'source_id': '11659423', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908234'}, {'name': 'Model # (UPS)', 'value': 'GVLFRM200K500D', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS2', 'source_type': 'equipment', 'source_id': '11659423', 'project_id': '50506', 'date_created': '02/23/2026', 'equipmentattribute_id': '44908239'}, {'name': 'Serial #', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS2', 'source_type': 'equipment', 'source_id': '11659423', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908235'}, {'name': 'Source', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS2', 'source_type': 'equipment', 'source_id': '11659423', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908236'}, {'name': 'Voltage', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS2', 'source_type': 'equipment', 'source_id': '11659423', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908237'}, {'name': 'Warranty Contact', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS2', 'source_type': 'equipment', 'source_id': '11659423', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908238'}]",
11659424,50506,DH203.P1-UPS3,309882,Released,Uninterruptible Power Supply,775721,UPS,591049,Electrical,,,,,,,,,,05/23/2025,"[{'system_id': '587769', 'project_id': '50506', 'name': 'Electrical - BLOCK P5.1', 'description': None, 'building_id': None, 'building': None, 'discipline_id': None, 'discipline': None, 'date_created': '05/23/2025'}]","[{'name': 'Building Phase', 'value': 'DH5', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS3', 'source_type': 'equipment', 'source_id': '11659424', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908240'}, {'name': 'Floor', 'value': 'Second Floor', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS3', 'source_type': 'equipment', 'source_id': '11659424', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908241'}, {'name': 'Manufacturer', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS3', 'source_type': 'equipment', 'source_id': '11659424', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908242'}, {'name': 'Model #', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS3', 'source_type': 'equipment', 'source_id': '11659424', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908243'}, {'name': 'Model # (UPS)', 'value': 'GVLFRM200K500D', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS3', 'source_type': 'equipment', 'source_id': '11659424', 'project_id': '50506', 'date_created': '02/23/2026', 'equipmentattribute_id': '44908248'}, {'name': 'Serial #', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS3', 'source_type': 'equipment', 'source_id': '11659424', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908244'}, {'name': 'Source', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS3', 'source_type': 'equipment', 'source_id': '11659424', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908245'}, {'name': 'Voltage', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS3', 'source_type': 'equipment', 'source_id': '11659424', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908246'}, {'name': 'Warranty Contact', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS3', 'source_type': 'equipment', 'source_id': '11659424', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908247'}]",
11659425,50506,DH203.P1-UPS4,309882,Released,Uninterruptible Power Supply,775721,UPS,591049,Electrical,,,,,,,,,,05/23/2025,"[{'system_id': '587769', 'project_id': '50506', 'name': 'Electrical - BLOCK P5.1', 'description': None, 'building_id': None, 'building': None, 'discipline_id': None, 'discipline': None, 'date_created': '05/23/2025'}]","[{'name': 'Building Phase', 'value': 'DH5', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS4', 'source_type': 'equipment', 'source_id': '11659425', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908249'}, {'name': 'Floor', 'value': 'Second Floor', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS4', 'source_type': 'equipment', 'source_id': '11659425', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908250'}, {'name': 'Manufacturer', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS4', 'source_type': 'equipment', 'source_id': '11659425', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908251'}, {'name': 'Model #', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS4', 'source_type': 'equipment', 'source_id': '11659425', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908252'}, {'name': 'Model # (UPS)', 'value': 'GVLFRM200K500D', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS4', 'source_type': 'equipment', 'source_id': '11659425', 'project_id': '50506', 'date_created': '02/23/2026', 'equipmentattribute_id': '44908257'}, {'name': 'Serial #', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS4', 'source_type': 'equipment', 'source_id': '11659425', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908253'}, {'name': 'Source', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS4', 'source_type': 'equipment', 'source_id': '11659425', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908254'}, {'name': 'Voltage', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS4', 'source_type': 'equipment', 'source_id': '11659425', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908255'}, {'name': 'Warranty Contact', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-UPS4', 'source_type': 'equipment', 'source_id': '11659425', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44908256'}]",
11659218,50506,DH203.P1-USB,309882,Released,Switchboard,775718,SWBD-P,591049,Electrical,2959939,CRITICAL POWER 2118,,,,,,,,05/23/2025,"[{'system_id': '587769', 'project_id': '50506', 'name': 'Electrical - BLOCK P5.1', 'description': None, 'building_id': None, 'building': None, 'discipline_id': None, 'discipline': None, 'date_created': '05/23/2025'}]","[{'name': 'Building Phase', 'value': 'DH5', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-USB', 'source_type': 'equipment', 'source_id': '11659218', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44906316'}, {'name': 'Floor', 'value': 'Second Floor', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-USB', 'source_type': 'equipment', 'source_id': '11659218', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44906317'}, {'name': 'Manufacturer', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-USB', 'source_type': 'equipment', 'source_id': '11659218', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44906318'}, {'name': 'Model #', 'value': 'B7ADUD033000N5DC', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-USB', 'source_type': 'equipment', 'source_id': '11659218', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44906319'}, {'name': 'Serial #', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-USB', 'source_type': 'equipment', 'source_id': '11659218', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44906320'}, {'name': 'Source', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-USB', 'source_type': 'equipment', 'source_id': '11659218', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44906321'}, {'name': 'Voltage', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-USB', 'source_type': 'equipment', 'source_id': '11659218', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44906322'}, {'name': 'Warranty Contact', 'value': 'TBD', 'unit': '', 'verified': '0', 'verified_comment': None, 'source_name': 'DH203.P1-USB', 'source_type': 'equipment', 'source_id': '11659218', 'project_id': '50506', 'date_created': '05/23/2025', 'equipmentattribute_id': '44906323'}]",
